128 0.027968 8421376 -131072
128 0.037759 8421376 -131072
139 0.038827 8421376 -131072
139 0.037655 8421376 -131072
150 0.038580 8421376 -131072
150 0.048613 8421376 -131072
161 0.038039 8421376 -131072
161 0.037900 8421376 -131072
172 0.048418 8421376 -131072
172 0.037671 8421376 -131072
183 0.017258 8421376 -131072
183 0.037942 8421376 -131072
194 0.037858 8421376 -131072
194 0.028100 8421376 -131072
205 0.038518 8421376 -131072
205 0.038623 8421376 -131072
216 0.027938 8421376 -131072
216 0.038433 8421376 -131072
227 0.017064 8421376 -131072
227 0.037981 8421376 -131072
238 0.038763 8421376 -131072
238 0.037879 8421376 -131072
249 0.028172 8421376 -131072
249 0.037973 8421376 -131072
260 0.027880 8421376 -131072
260 0.037981 8421376 -131072
271 0.038303 8421376 -131072
271 0.038784 8421376 -131072
282 0.037964 8421376 -131072
282 0.038045 8421376 -131072
293 0.028435 8421376 -131072
293 0.038087 8421376 -131072
304 0.138562 8421376 -131072
304 0.027463 8421376 -131072
315 0.038491 8421376 -131072
315 0.038289 8421376 -131072
326 0.038253 8421376 -131072
326 0.038214 8421376 -131072
337 0.038157 8421376 -131072
337 0.038235 8421376 -131072
348 0.037954 8421376 -131072
348 0.038203 8421376 -131072
359 0.038259 8421376 -131072
359 0.038192 8421376 -131072
370 0.028484 8421376 -131072
370 0.039189 8421376 -131072
381 0.038237 8421376 -131072
381 0.028165 8421376 -131072
392 0.038121 8421376 -131072
392 0.038091 8421376 -131072
403 0.017920 8421376 -131072
403 0.049162 8421376 -131072
414 0.038337 8421376 -131072
414 0.038274 8421376 -131072
425 0.049187 8421376 -131072
425 0.027515 8421376 -131072
436 0.039054 8421376 -131072
436 0.028393 8421376 -131072
447 0.038347 8421376 -131072
447 0.038336 8421376 -131072
458 0.028184 8421376 -131072
458 0.028576 8421376 -131072
469 0.038403 8421376 -131072
469 0.028554 8421376 -131072
480 0.038172 8421376 -131072
480 0.038134 8421376 -131072
491 0.017912 8421376 -131072
491 0.049353 8421376 -131072
502 0.039233 8421376 -131072
502 0.049309 8421376 -131072
513 0.038577 8421376 -131072
513 0.038478 8421376 -131072
524 0.038412 8421376 -131072
524 0.038492 8421376 -131072
535 0.038557 8421376 -131072
535 0.028114 8421376 -131072
546 0.017951 8421376 -131072
546 0.038551 8421376 -131072
557 0.049415 8421376 -131072
557 0.039478 8421376 -131072
568 0.039082 8421376 -131072
568 0.028604 8421376 -131072
579 0.038861 8421376 -131072
579 0.038754 8421376 -131072
590 0.038815 8421376 -131072
590 0.038789 8421376 -131072
601 0.018180 8421376 -131072
601 0.038872 8421376 -131072
612 0.038554 8421376 -131072
612 0.038349 8421376 -131072
623 0.029233 8421376 -131072
623 0.039059 8421376 -131072
634 0.049195 8421376 -131072
634 0.039090 8421376 -131072
645 0.038877 8421376 -131072
645 0.049804 8421376 -131072
656 0.038712 8421376 -131072
656 0.028636 8421376 -131072
667 0.018497 8421376 -131072
667 0.049964 8421376 -131072
678 0.039035 8421376 -131072
678 0.039316 8421376 -131072
689 0.039086 8421376 -131072
689 0.049941 8421376 -131072
700 0.028960 8421376 -131072
700 0.038569 8421376 -131072
711 0.018428 8421376 -131072
711 0.039619 8421376 -131072
722 0.039673 8421376 -131072
722 0.039186 8421376 -131072
733 0.049419 8421376 -131072
733 0.038914 8421376 -131072
744 0.028564 8421376 -131072
744 0.038577 8421376 -131072
755 0.039079 8421376 -131072
755 0.038858 8421376 -131072
766 0.038949 8421376 -131072
766 0.029257 8421376 -131072
777 0.038958 8421376 -131072
777 0.029464 8421376 -131072
788 0.039568 8421376 -131072
788 0.028867 8421376 -131072
799 0.018737 8421376 -131072
799 0.039282 8421376 -131072
810 0.039195 8421376 -131072
810 0.039784 8421376 -131072
821 0.018621 8421376 -131072
821 0.039903 8421376 -131072
832 0.038770 8421376 -131072
832 0.038663 8421376 -131072
843 0.039480 8421376 -131072
843 0.039657 8421376 -131072
854 0.039377 8421376 -131072
854 0.049499 8421376 -131072
865 0.029137 8421376 -131072
865 0.028895 8421376 -131072
876 0.028274 8421376 -131072
876 0.038748 8421376 -131072
