128 0.077365 4750872 336360
128 0.067520 4750872 336360
139 0.135349 4795928 -97816
139 0.065537 4795928 -97816
150 0.076251 4840984 -32280
150 0.076592 4840984 -32280
161 0.079789 4886040 434664
161 0.080087 4886040 434664
172 0.077753 4931160 197032
172 0.077770 4931160 197032
183 0.090045 4976152 262632
183 0.079995 4976152 262632
194 0.091547 5021208 340456
194 0.081049 5021208 340456
205 0.092580 5066264 492008
205 0.097903 5066264 492008
216 0.071575 5111320 397800
216 0.081428 5111320 397800
227 0.091736 5156376 205288
227 0.080861 5156376 205288
238 0.080977 5201432 12776
238 0.080114 5201432 12776
249 0.085195 5246488 692712
249 0.095657 5246488 692712
260 0.161402 5291544 279016
260 0.106248 5291544 279016
271 0.080603 5336600 -106008
271 0.070257 5336600 -106008
282 0.085132 5381656 561640
282 0.085015 5381656 561640
293 0.081276 5426712 -44568
293 0.144781 5426712 -44568
304 0.085270 5471768 455144
304 0.085227 5471768 455144
315 0.089449 5516824 958952
315 0.099282 5516824 958952
326 0.074069 5561880 213480
326 0.074242 5561880 213480
337 0.097705 5606936 631272
337 0.086966 5606936 631272
348 0.091511 5651992 1262056
348 0.136296 5651992 1262056
359 0.096862 5697048 311784
359 0.086052 5697048 311784
370 0.091968 5742120 856536
370 0.119992 5742120 856536
381 0.096862 5787160 1270248
381 0.094093 5787160 1270248
392 0.084649 5832216 78312
392 0.124185 5832216 78312
403 0.110341 5877272 487912
403 0.109635 5877272 487912
414 0.122356 5922328 917992
414 0.113062 5922328 917992
425 0.106466 5967400 1466840
425 0.096170 5967400 1466840
436 0.098434 6012440 61928
436 0.087090 6012440 61928
447 0.089612 6057504 414176
447 0.101251 6057504 414176
458 0.112676 6102552 733672
458 0.103341 6102552 733672
469 0.115886 6147608 1151464
469 0.116542 6147608 1151464
480 0.119362 6192664 1532392
480 0.119185 6192664 1532392
491 0.098896 6237720 -52760
491 0.109427 6237720 -52760
502 0.091343 6282776 180712
502 0.101507 6282776 180712
513 0.125081 6327832 487912
513 0.104425 6327832 487912
524 0.116502 6372888 877032
524 0.095810 6372888 877032
535 0.119482 6417944 1212904
535 0.119450 6417944 1212904
546 0.132720 6463008 1700320
546 0.122365 6463008 1700320
557 0.126587 6508056 2040296
557 0.135558 6508056 2040296
568 0.102358 6553112 -19992
568 0.102317 6553112 -19992
579 0.114221 6598168 258536
579 0.117253 6598168 258536
590 0.118827 6643232 528864
590 0.118630 6643232 528864
601 0.120243 6688280 827880
601 0.120145 6688280 827880
612 0.143408 6733336 1044968
612 0.121231 6733336 1044968
623 0.124128 6778392 1380840
623 0.124453 6778392 1380840
634 0.136185 6823448 1688040
634 0.126383 6823448 1688040
645 0.149577 6868504 1970664
645 0.129918 6868504 1970664
656 0.131145 6913560 2249192
656 0.171464 6913560 2249192
667 0.114981 6958616 -101912
667 0.104464 6958616 -101912
678 0.118954 7003672 127464
678 0.118864 7003672 127464
689 0.121004 7048728 344552
689 0.123564 7048728 344552
700 0.171814 7093784 549352
700 0.172983 7093784 549352
711 0.134781 7138840 750056
711 0.112248 7138840 750056
722 0.133594 7183896 967144
722 0.133293 7183896 967144
733 0.135438 7228960 1200608
733 0.125375 7228960 1200608
744 0.144309 7274008 1458664
744 0.138802 7274008 1458664
755 0.142269 7319072 1769952
755 0.152384 7319072 1769952
766 0.146775 7364120 2023912
766 0.145332 7364120 2023912
777 0.168102 7409176 2335208
777 0.157300 7409176 2335208
788 0.159576 7454232 2593256
788 0.150195 7454232 2593256
799 0.174335 7499288 2810344
799 0.174156 7499288 2810344
810 0.163407 7544344 3174888
810 0.184982 7544344 3174888
821 0.124207 7589408 480
821 0.128761 7589408 480
832 0.136657 7634456 221672
832 0.186076 7634456 221672
843 0.130357 7679512 344552
843 0.135545 7679512 344552
854 0.181770 7724568 557544
854 0.126474 7724568 557544
865 0.128091 7769624 639464
865 0.128859 7769624 639464
876 0.139259 7814680 827880
876 0.128082 7814680 827880
887 0.130155 7859736 1012200
887 0.150818 7859736 1012200
898 0.154496 7904792 1188328
898 0.132607 7904792 1188328
909 0.145928 7949856 1413600
909 0.155915 7949856 1413600
920 0.163122 7994904 1638888
920 0.159518 7994904 1638888
931 0.161591 8039960 1774056
931 0.160199 8039960 1774056
942 0.152109 8085016 2007528
942 0.161857 8085016 2007528
953 0.253748 8130072 2212328
953 0.164763 8130072 2212328
964 0.168090 8175128 2433512
964 0.177722 8175128 2433512
975 0.180781 8220184 2724328
975 0.191363 8220184 2724328
986 0.183564 8265240 2900456
986 0.182794 8265240 2900456
997 0.193923 8310296 3056104
997 0.193377 8310296 3056104
1008 0.186314 8355352 3391976
1008 0.175681 8355352 3391976
1019 0.187238 8400408 3559912
1019 0.190916 8400408 3559912
1030 0.189066 8445472 3953120
1030 0.264476 8445472 3953120
1041 0.133326 8490520 20968
1041 0.165011 8490520 20968
1052 0.142460 8535576 102888
1052 0.142654 8535576 102888
1063 0.133092 8580632 172520
1063 0.144335 8580632 172520
1074 0.156959 8625688 340456
1074 0.166130 8625688 340456
1085 0.147698 8670744 426472
1085 0.157550 8670744 426472
1096 0.159210 8715800 512488
1096 0.148755 8715800 512488
1107 0.149104 8760856 721384
1107 0.149367 8760856 721384
1118 0.182160 8805912 811496
1118 0.159934 8805912 811496
1129 0.162628 8850968 995816
1129 0.163115 8850968 995816
1140 0.163838 8896024 1085928
1140 0.164205 8896024 1085928
1151 0.164900 8941080 1171944
1151 0.178271 8941080 1171944
1162 0.167560 8986144 1372640
1162 0.166853 8986144 1372640
1173 0.187828 9031192 1507816
1173 0.177142 9031192 1507816
1184 0.170208 9076248 1692136
1184 0.180491 9076248 1692136
1195 0.181286 9121304 1810920
1195 0.192188 9121304 1810920
1206 0.172882 9166360 1958376
1206 0.194770 9166360 1958376
1217 0.195432 9211416 2105832
1217 0.195545 9211416 2105832
1228 0.188046 9256472 2327016
1228 0.187246 9256472 2327016
1239 0.188462 9301528 2478568
1239 0.199786 9301528 2478568
1250 0.202088 9346584 2593256
1250 0.201515 9346584 2593256
1261 0.201390 9391640 2703848
1261 0.244876 9391640 2703848
1272 0.217749 9436696 2941416
1272 0.288591 9436696 2941416
1283 0.204727 9481752 3047912
1283 0.214799 9481752 3047912
1294 0.219139 9526808 3297768
1294 0.208797 9526808 3297768
1305 0.221200 9571864 3477992
1305 0.210605 9571864 3477992
1316 0.232144 9616920 3650024
1316 0.212466 9616920 3650024
1327 0.233234 9661984 3858912
1327 0.228383 9661984 3858912
1338 0.225880 9707032 4035048
1338 0.238276 9707032 4035048
1349 0.237391 9752088 4305384
1349 0.237191 9752088 4305384
1360 0.239339 9797144 4440552
1360 0.241358 9797144 4440552
1371 0.242306 9842200 4641256
1371 0.255929 9842200 4641256
1382 0.244713 9887256 4923880
1382 0.244330 9887256 4923880
1393 0.253540 9932312 5063144
1393 0.233447 9932312 5063144
1404 0.246747 9977368 5276136
1404 0.269179 9977368 5276136
1415 0.332382 10022424 5571048
1415 0.249360 10022424 5571048
1426 0.172884 10067480 -97816
1426 0.182443 10067480 -97816
1437 0.171743 10112536 -52760
1437 0.172078 10112536 -52760
1448 0.194006 10157592 61928
1448 0.193017 10157592 61928
1459 0.198324 10202648 131560
1459 0.193763 10202648 131560
1470 0.195113 10247704 180712
1470 0.175358 10247704 180712
1481 0.197634 10292760 266728
1481 0.183612 10292760 266728
1492 0.184904 10337816 344552
1492 0.255943 10337816 344552
1503 0.201606 10382872 426472
1503 0.196821 10382872 426472
1514 0.187625 10427928 516584
1514 0.188077 10427928 516584
1525 0.197861 10472984 565736
1525 0.197825 10472984 565736
1536 0.189393 10518040 688616
1536 0.210501 10518040 688616
1547 0.200187 10563096 803304
1547 0.203246 10563096 803304
1558 0.215527 10608152 856552
1558 0.199897 10608152 856552
1569 0.212264 10653208 958952
1569 0.225214 10653208 958952
1580 0.202503 10698264 1036776
1580 0.202319 10698264 1036776
1591 0.214568 10743320 1176040
1591 0.210562 10743320 1176040
1602 0.211203 10788376 1229288
1602 0.228417 10788376 1229288
1613 0.286581 10833432 1315304
1613 0.206599 10833432 1315304
1624 0.206439 10878488 1405416
1624 0.219585 10878488 1405416
1635 0.219791 10923544 1511912
1635 0.218334 10923544 1511912
1646 0.220331 10968600 1602024
1646 0.219812 10968600 1602024
1657 0.211999 11013656 1659368
1657 0.222226 11013656 1659368
1668 0.234796 11058712 1753576
1668 0.326938 11058712 1753576
1679 0.213877 11103768 1901032
1679 0.251315 11103768 1901032
1690 0.237699 11148824 1995240
1690 0.240331 11148824 1995240
1701 0.270505 11193880 2109928
1701 0.359879 11193880 2109928
1712 0.240816 11238936 2208232
1712 0.240955 11238936 2208232
1723 0.309697 11283992 2367976
1723 0.239099 11283992 2367976
1734 0.240657 11329056 2486752
1734 0.255050 11329056 2486752
1745 0.258930 11374104 2531816
1745 0.243960 11374104 2531816
1756 0.258734 11419160 2687464
1756 0.258095 11419160 2687464
1767 0.262405 11464216 2753000
1767 0.258599 11464216 2753000
1778 0.339865 11509272 2863592
1778 0.249610 11509272 2863592
1789 0.251187 11554328 3027432
1789 0.249991 11554328 3027432
1800 0.272378 11599384 3092968
1800 0.270502 11599384 3092968
1811 0.260125 11644440 3158504
1811 0.273782 11644440 3158504
1822 0.262544 11689496 3334632
1822 0.263040 11689496 3334632
1833 0.261187 11734552 3441128
1833 0.271730 11734552 3441128
1844 0.277977 11779608 3621352
1844 0.284917 11779608 3621352
1855 0.265731 11824664 3690984
1855 0.255303 11824664 3690984
1866 0.278113 11869720 3809768
1866 0.279566 11869720 3809768
1877 0.270679 11914776 3994088
1877 0.284085 11914776 3994088
1888 0.302540 11959832 4067816
1888 0.281362 11959832 4067816
1899 0.274862 12004888 4116968
1899 0.280300 12004888 4116968
1910 0.285099 12049944 4329960
1910 0.289166 12049944 4329960
1921 0.307911 12095000 4452840
1921 0.306181 12095000 4452840
1932 0.319246 12140056 4501992
1932 0.286407 12140056 4501992
1943 0.287967 12185112 4653544
1943 0.303191 12185112 4653544
1954 0.298959 12230168 4927976
1954 0.297828 12230168 4927976
1965 0.301786 12275224 4981224
1965 0.317902 12275224 4981224
1976 0.304967 12320280 5132776
1976 0.304482 12320280 5132776
1987 0.316383 12365336 5263848
1987 0.313885 12365336 5263848
1998 0.322864 12410392 5399016
1998 0.321474 12410392 5399016
2009 0.320419 12455448 5558760
2009 0.320099 12455448 5558760
2020 0.386677 12500504 5612008
