128 0.002176 0 0
128 0.002171 0 0
139 0.002490 0 0
139 0.012702 0 0
150 0.023102 0 0
150 0.002610 0 0
161 0.002773 0 0
161 0.013088 0 0
172 0.002769 0 0
172 0.002760 0 0
183 0.003023 0 0
183 0.003025 0 0
194 0.013815 0 0
194 0.003218 0 0
205 0.003510 0 0
205 0.024078 0 0
216 0.003534 0 0
216 0.024152 0 0
227 0.043145 0 0
227 0.003923 0 0
238 0.004096 0 0
238 0.004092 0 0
249 0.024706 0 0
249 0.014566 0 0
260 0.004627 0 0
260 0.004304 0 0
271 0.004657 0 0
271 0.004603 0 0
282 0.004683 0 0
282 0.004689 0 0
293 0.004926 0 0
293 0.015305 0 0
304 0.004774 0 0
304 0.015384 0 0
315 0.005149 0 0
315 0.025859 0 0
326 0.015880 0 0
326 0.005296 0 0
337 0.016161 0 0
337 0.015953 0 0
348 0.005241 0 0
348 0.005284 0 0
359 0.005828 0 0
359 0.005888 0 0
370 0.026583 0 0
370 0.005981 0 0
381 0.016877 0 0
381 0.006259 0 0
392 0.005953 0 0
392 0.016223 0 0
403 0.026970 0 0
403 0.006485 0 0
414 0.026977 0 0
414 0.006589 0 0
425 0.027451 0 0
425 0.027553 0 0
436 0.006638 0 0
436 0.006586 0 0
447 0.017846 0 0
447 0.017601 0 0
458 0.027910 0 0
458 0.027968 0 0
469 0.017883 0 0
469 0.028170 0 0
480 0.036774 0 0
480 0.007367 0 0
491 0.007850 0 0
491 0.017993 0 0
502 0.017903 0 0
502 0.017854 0 0
513 0.028830 0 0
513 0.008281 0 0
524 0.018223 0 0
524 0.007799 0 0
535 0.008476 0 0
535 0.008683 0 0
546 0.029131 0 0
546 0.008353 0 0
557 0.018840 0 0
557 0.029197 0 0
568 0.018583 0 0
568 0.028682 0 0
579 0.029542 0 0
579 0.009382 0 0
590 0.019518 0 0
590 0.029862 0 0
601 0.030133 0 0
601 0.019621 0 0
612 0.009065 0 0
612 0.030545 0 0
623 0.010015 0 0
623 0.019971 0 0
634 0.010066 0 0
634 0.020054 0 0
645 0.030956 0 0
645 0.010562 0 0
656 0.019866 0 0
656 0.034211 0 0
667 0.010719 0 0
667 0.020537 0 0
678 0.010698 0 0
678 0.030864 0 0
689 0.020922 0 0
689 0.011179 0 0
700 0.010751 0 0
700 0.020610 0 0
711 0.041313 0 0
711 0.061718 0 0
722 0.021637 0 0
722 0.021519 0 0
733 0.021918 0 0
733 0.032811 0 0
744 0.021056 0 0
744 0.031065 0 0
755 0.021851 0 0
755 0.032222 0 0
766 0.021735 0 0
766 0.021862 0 0
