128 0.041193 8978432 -131072
128 0.041306 8978432 -131072
139 0.071109 9026304 -133888
139 0.107067 9026304 -133888
150 0.032279 9074176 -132608
150 0.042213 9074176 -132608
161 0.053430 9122048 -131328
161 0.043520 9122048 -131328
172 0.053261 9169920 -134144
172 0.043512 9169920 -134144
183 0.054462 9217792 -132864
183 0.064448 9217792 -132864
194 0.034005 9265664 -131584
194 0.054428 9265664 -131584
205 0.055491 9313536 -134400
205 0.044623 9313536 -134400
216 0.055311 9361408 -133120
216 0.055497 9361408 -133120
227 0.065553 9409280 -131840
227 0.044842 9409280 -131840
238 0.035457 9457152 -134656
238 0.045177 9457152 -134656
249 0.046177 9505024 -133376
249 0.045704 9505024 -133376
260 0.055965 9553168 -132368
260 0.045426 9553168 -132368
271 0.046439 9601040 -131088
271 0.056773 9601040 -131088
282 0.056923 9648912 -133904
282 0.067454 9648912 -133904
293 0.140882 9696784 -132624
293 0.036559 9696784 -132624
304 0.046623 9744656 -131344
304 0.052200 9744656 -131344
315 0.047914 9792528 -134160
315 0.069092 9792528 -134160
326 0.058125 9840400 -132880
326 0.058463 9840400 -132880
337 0.048172 9888280 -131608
337 0.048346 9888280 -131608
348 0.058487 9936152 -134424
348 0.048047 9936152 -134424
359 0.059573 9984024 -133144
359 0.059563 9984024 -133144
370 0.060481 10031896 -131864
370 0.059896 10031896 -131864
381 0.060799 10079760 -134672
381 0.071071 10079760 -134672
392 0.059585 10127632 -133392
392 0.059416 10127632 -133392
403 0.050243 10175504 -132112
403 0.070608 10175504 -132112
414 0.072127 10223376 -134928
414 0.051909 10223376 -134928
425 0.071444 10271248 -133648
425 0.061332 10271248 -133648
436 0.060872 10319120 -132368
436 0.060961 10319120 -132368
447 0.072473 10366992 -131088
447 0.062580 10366992 -131088
458 0.073247 10414864 -133904
458 0.062439 10414864 -133904
469 0.073117 10462736 -132624
469 0.073533 10462736 -132624
480 0.072264 10510608 -131344
480 0.062606 10510608 -131344
491 0.074379 10558480 -134160
491 0.063831 10558480 -134160
502 0.053039 10606352 -132880
502 0.053071 10606352 -132880
513 0.064249 10654224 -131600
513 0.074122 10654224 -131600
524 0.074072 10702096 -134416
524 0.074202 10702096 -134416
535 0.077206 10749968 -133136
535 0.065030 10749968 -133136
546 0.076532 10797840 -131856
546 0.076306 10797840 -131856
557 0.076812 10845712 -134672
557 0.086256 10845712 -134672
568 0.054270 10893584 -133392
568 0.075298 10893584 -133392
579 0.076534 10941456 -132112
579 0.087110 10941456 -132112
590 0.074846 10989328 -130832
590 0.135915 10989328 -130832
601 0.076235 11037200 -133648
601 0.066972 11037200 -133648
612 0.066057 11085072 -132368
612 0.075248 11085072 -132368
623 0.077387 11132944 -131088
623 0.077446 11132944 -131088
634 0.077546 11180816 -133904
634 0.087477 11180816 -133904
645 0.077963 11228688 -132624
645 0.077817 11228688 -132624
656 0.076981 11276560 -131344
656 0.056283 11276560 -131344
667 0.057839 11324432 -134160
667 0.068531 11324432 -134160
678 0.077961 11372304 -132880
678 0.077909 11372304 -132880
689 0.078603 11420176 -131600
689 0.078862 11420176 -131600
700 0.067156 11468048 -134416
700 0.067531 11468048 -134416
711 0.069968 11515920 -133136
711 0.069756 11515920 -133136
722 0.079654 11563792 -131856
722 0.119736 11563792 -131856
733 0.080716 11611664 -134672
733 0.080919 11611664 -134672
744 0.069523 11659536 -133392
744 0.080180 11659536 -133392
755 0.081952 11707408 -132112
755 0.081796 11707408 -132112
766 0.091169 11755280 -134928
766 0.080807 11755280 -134928
777 0.101911 11803152 -133648
777 0.081290 11803152 -133648
788 0.069885 11851024 -132368
788 0.079990 11851024 -132368
799 0.082170 11898896 -131088
799 0.081845 11898896 -131088
810 0.103322 11946768 -133904
810 0.083111 11946768 -133904
821 0.094584 11994640 -132624
821 0.094489 11994640 -132624
832 0.080779 12042512 -131344
832 0.094851 12042512 -131344
843 0.096949 12090384 -134160
843 0.093133 12090384 -134160
854 0.171537 12138256 -132880
854 0.136947 12138256 -132880
865 0.144431 12186128 -131600
865 0.143897 12186128 -131600
876 0.082151 12234000 -134416
876 0.092460 12234000 -134416
887 0.095076 12281872 -133136
887 0.074158 12281872 -133136
898 0.073688 12329744 -131856
898 0.085407 12329744 -131856
909 0.095222 12377616 -134672
909 0.096712 12377616 -134672
920 0.083774 12425488 -133392
920 0.093300 12425488 -133392
931 0.095375 12473360 -132112
931 0.096974 12473360 -132112
942 0.105738 12521232 -134928
942 0.086791 12521232 -134928
953 0.086217 12569104 -133648
953 0.109930 12569104 -133648
964 0.094691 12616976 -132368
964 0.084379 12616976 -132368
975 0.090962 12664848 -131088
975 0.107692 12664848 -131088
986 0.088063 12712720 -133904
986 0.098827 12712720 -133904
997 0.099114 12760592 -132624
997 0.178364 12760592 -132624
1008 0.098852 12808464 -131344
1008 0.095936 12808464 -131344
1019 0.097727 12856336 -134160
1019 0.108851 12856336 -134160
1030 0.097714 12904208 -132880
1030 0.098242 12904208 -132880
1041 0.100220 12952080 -131600
1041 0.100480 12952080 -131600
1052 0.087951 12999952 -134416
1052 0.107524 12999952 -134416
1063 0.098765 13047824 -133136
1063 0.089454 13047824 -133136
1074 0.088736 13095696 -131856
1074 0.109252 13095696 -131856
1085 0.110308 13143568 -134672
1085 0.094962 13143568 -134672
1096 0.097795 13191440 -133392
1096 0.097334 13191440 -133392
1107 0.100494 13239312 -132112
1107 0.090389 13239312 -132112
1118 0.090073 13287184 -130832
1118 0.099961 13287184 -130832
1129 0.101512 13335056 -133648
1129 0.100849 13335056 -133648
1140 0.109381 13382928 -132368
1140 0.098475 13382928 -132368
1151 0.113972 13430800 -131088
1151 0.103294 13430800 -131088
1162 0.100984 13478672 -133904
1162 0.112023 13478672 -133904
1173 0.092782 13526544 -132624
1173 0.102808 13526544 -132624
1184 0.090964 13574416 -131344
1184 0.090061 13574416 -131344
1195 0.113740 13622288 -134160
1195 0.092864 13622288 -134160
1206 0.103003 13670160 -132880
1206 0.112849 13670160 -132880
1217 0.105414 13718032 -131600
1217 0.094005 13718032 -131600
1228 0.112824 13765904 -134416
1228 0.113024 13765904 -134416
1239 0.115350 13813776 -133136
1239 0.094030 13813776 -133136
1250 0.115112 13861648 -131856
1250 0.114503 13861648 -131856
1261 0.124770 13909520 -134672
1261 0.118685 13909520 -134672
1272 0.175571 13957392 -133392
1272 0.103666 13957392 -133392
1283 0.117697 14005264 -132112
1283 0.119461 14005264 -132112
1294 0.115558 14053136 -130832
1294 0.105414 14053136 -130832
1305 0.115968 14101008 -133648
1305 0.136052 14101008 -133648
1316 0.106802 14148880 -132368
1316 0.174445 14148880 -132368
1327 0.107195 14196752 -131088
1327 0.128904 14196752 -131088
1338 0.106450 14244624 -133904
1338 0.117195 14244624 -133904
1349 0.118068 14292496 -132624
1349 0.097774 14292496 -132624
1360 0.105776 14340368 -131344
1360 0.124258 14340368 -131344
1371 0.118838 14388240 -134160
1371 0.118718 14388240 -134160
1382 0.117895 14436112 -132880
1382 0.128616 14436112 -132880
1393 0.119334 14483984 -131600
1393 0.133151 14483984 -131600
1404 0.116359 14531856 -134416
1404 0.095815 14531856 -134416
1415 0.119577 14579728 -133136
1415 0.119858 14579728 -133136
1426 0.119720 14627600 -131856
1426 0.118879 14627600 -131856
1437 0.130524 14675472 -134672
1437 0.119314 14675472 -134672
1448 0.096949 14723344 -133392
1448 0.117044 14723344 -133392
